id,supplier,item,description,cost,status,date,dataset_source,product_id,product_name,vendor_name,confidence,method
REQ98753,Wiz Inc,W i z D e f n d + C r o w d S t r i k e   F a l c o n,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. As part of our strategic initiative for FY2023, Wiz Inc has been engaged to address recent audit findings. Technical integration will be performed in Q1, with expected go-live by 2024-12-04. This order is intended to strengthen defences in the Americas region and includes provisions for both módulo de defensa en la nube and microsft 365 e5. Historical systems such as Palo Alto Networks FW-5000 will be phased out in favour of newer solutions.",75712.27,DRAFT,2023-12-03,hard,,,,0,no_match
REQ96298,Zscaler Inc,W1zCld + Cisco_FP-2100 + W i z   D e f n d + Z$caler IA ™,"This order is intended to strengthen defences in the Americas region and includes provisions for both cloud posture management and MICROSOFT E5. As part of our strategic initiative for FY2024, Zscaler Inc has been engaged to address recent audit findings. Technical integration will be performed in Q4, with expected go-live by 2024-03-20. Historical systems such as Old Endpoint Protection will be phased out in favour of newer solutions. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls.",438534.46,PENDING,2025-11-26,hard,,,,0,no_match
REQ11807,CrowdStrike Inc,W1zDefnd + CISCO FP2K,"Historical systems such as Legacy Firewall will be phased out in favour of newer solutions. As part of our strategic initiative for FY2023, Wiz Inc has been engaged to address recent audit findings. Technical integration will be performed in Q4, with expected go-live by 2025-03-01. This order is intended to strengthen defences in the APAC region and includes provisions for both WIZ DEFND and MICROSOFT E5. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls.",134781.71,DRAFT,2023-05-04,hard,5,Wiz Defend,Wiz,90,fuzzy
REQ41278,CC,ZSCALER INTERNET ACCESS + C1sc0 FP-2100,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Historical systems such as Palo Alto Networks FW-5000 will be phased out in favour of newer solutions. This order is intended to strengthen defences in the APAC region and includes provisions for both 云防火墙 and Tanium. As part of our strategic initiative for FY2024, CC has been engaged to address recent audit findings. Technical integration will be performed in Q4, with expected go-live by 2023-06-18.",33663.44,DRAFT,2025-06-08,hard,7,Zscaler Internet Access,Zscaler,100,exact
REQ85582,WWT,Microsft 365 E5 ™ + Firepower 2K series ™ + W i z   C l o u d,"This order is intended to strengthen defences in the APAC region and includes provisions for both MS_365_E5 and Z$CALER IA. As part of our strategic initiative for FY2023, WWT has been engaged to address recent audit findings. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Historical systems such as Old Endpoint Protection will be phased out in favour of newer solutions. Technical integration will be performed in Q1, with expected go-live by 2023-10-09.",315628.75,ORDERED,2025-07-21,hard,,,,0,no_match
REQ42540,Zscaler Inc,W1z Defend + microsoft e5,"Historical systems such as Old Endpoint Protection will be phased out in favour of newer solutions. Technical integration will be performed in Q2, with expected go-live by 2024-06-06. As part of our strategic initiative for FY2024, Zscaler Inc has been engaged to address recent audit findings. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. This order is intended to strengthen defences in the APAC region and includes provisions for both 云防御 and M1cr0s0ft E5.",211047.02,CANCELLED,2024-07-09,hard,5,Wiz Defend,Wiz,100,exact
REQ35614,CrowdStrike Inc,Z s c a l e r   I A + C i s c o   F P 2 K + T@n1um Endp01nt + WIZ CL0UD,"As part of our strategic initiative for FY2025, CrowdStrike Inc has been engaged to address recent audit findings. Historical systems such as Legacy Firewall will be phased out in favour of newer solutions. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Technical integration will be performed in Q1, with expected go-live by 2024-01-03. This order is intended to strengthen defences in the APAC region and includes provisions for both cloud firewall subscription and C r o w d S t r i k e   E D R.",367569.35,PENDING,2023-11-05,hard,4,Wiz Cloud,Wiz,100,exact
REQ78125,CC,microsft 365 e5 + T a n i u m   E n d p o i n t,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Technical integration will be performed in Q1, with expected go-live by 2024-11-17. As part of our strategic initiative for FY2025, CC has been engaged to address recent audit findings. Historical systems such as WizShield will be phased out in favour of newer solutions. This order is intended to strengthen defences in the EMEA region and includes provisions for both licencia empresarial en la nube and C S   F a l c o n.",209463.12,CANCELLED,2025-07-27,hard,,,,0,no_match
REQ36569,CrowdStrike Inc,Tanium_Endpoint + Cisco FP2K ™,"As part of our strategic initiative for FY2025, CrowdStrike Inc has been engaged to address recent audit findings. Technical integration will be performed in Q4, with expected go-live by 2023-06-03. This order is intended to strengthen defences in the EMEA region and includes provisions for both plataforma de gestión de puntos finales and W1z Defnd. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Historical systems such as Old Endpoint Protection will be phased out in favour of newer solutions.",72375.36,DRAFT,2023-11-15,hard,5,Wiz Defend,Wiz,90,fuzzy
REQ44100,Cisco Systems,O365 E5 ™ + Z$CALER IA + W i z   D e f e n d,"Technical integration will be performed in Q1, with expected go-live by 2025-01-03. As part of our strategic initiative for FY2024, Cisco Systems has been engaged to address recent audit findings. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Historical systems such as WizShield will be phased out in favour of newer solutions. This order is intended to strengthen defences in the APAC region and includes provisions for both MS_365_E5 and C i s c o   F i r e p o w e r   2 0 0 0   S e r i e s.",410944.36,PENDING,2023-03-05,hard,,,,0,no_match
REQ61773,CC,WIZ CL0UD + F i r e p o w e r   2 K   s e r i e s + M i c r o s o f t   E 5 + T a n i u m,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. This order is intended to strengthen defences in the Americas region and includes provisions for both W1z Cl0ud and Cr0wdstr1k Fl@c0n. Technical integration will be performed in Q4, with expected go-live by 2023-07-28. As part of our strategic initiative for FY2023, WWT has been engaged to address recent audit findings. Historical systems such as Old Endpoint Protection will be phased out in favour of newer solutions.",250582.56,ORDERED,2025-05-23,hard,4,Wiz Cloud,Wiz,100,exact
REQ57069,Zscaler Inc,C r o w d S t r i k e   E D R + Wiz_Defend + Zsc@ler IA,"Technical integration will be performed in Q4, with expected go-live by 2023-11-01. As part of our strategic initiative for FY2024, Zscaler Inc has been engaged to address recent audit findings. Historical systems such as WizShield will be phased out in favour of newer solutions. This order is intended to strengthen defences in the EMEA region and includes provisions for both 端点安全 and Microsft 365 E5 ™. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls.",242443.8,ORDERED,2024-12-05,hard,5,Wiz Defend,Wiz,90,fuzzy
REQ32768,Zscaler Inc,W i z   D e f e n d + Tanium ™ + Crowdstrik_Flacon,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Technical integration will be performed in Q3, with expected go-live by 2024-03-24. Historical systems such as Old Endpoint Protection will be phased out in favour of newer solutions. This order is intended to strengthen defences in the APAC region and includes provisions for both módulo de defensa en la nube and microsoft e5. As part of our strategic initiative for FY2023, Zscaler Inc has been engaged to address recent audit findings.",92169.68,CANCELLED,2025-01-04,hard,,,,0,no_match
REQ24538,Cisco Systems,W i z   D e f e n d + taniummgmt + Zsc@ler Internet Access,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. As part of our strategic initiative for FY2025, Microsoft Corp has been engaged to address recent audit findings. Technical integration will be performed in Q2, with expected go-live by 2025-10-05. This order is intended to strengthen defences in the Americas region and includes provisions for both W i z D e f n d and T a n i u m. Historical systems such as Old Endpoint Protection will be phased out in favour of newer solutions.",424008.04,CANCELLED,2023-05-29,hard,7,Zscaler Internet Access,Zscaler,100,exact
REQ85082,CC,F1rep0wer 2K ser1es + crowdstrik flacon + Tanium Endpoint ™,"Technical integration will be performed in Q3, with expected go-live by 2023-10-07. As part of our strategic initiative for FY2024, CC has been engaged to address recent audit findings. Historical systems such as WizShield will be phased out in favour of newer solutions. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. This order is intended to strengthen defences in the EMEA region and includes provisions for both 防火墙设备 and CrowdStrike EDR ™.",198842.71,DRAFT,2024-01-08,hard,,,,0,no_match
REQ24160,Zscaler Inc,Wiz Defnd ™ + Z$caler_IA,"Technical integration will be performed in Q2, with expected go-live by 2024-11-09. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. As part of our strategic initiative for FY2024, Zscaler Inc has been engaged to address recent audit findings. This order is intended to strengthen defences in the Americas region and includes provisions for both WizDefnd and Zscaler Internet Access ™. Historical systems such as Legacy Firewall will be phased out in favour of newer solutions.",361604.73,DRAFT,2025-03-01,hard,7,Zscaler Internet Access,Zscaler,100,exact
REQ22203,CC,W i z C l d + O365_E5 + Z s c a l e r   I n t e r n e t   A c c e s s,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. As part of our strategic initiative for FY2024, CC has been engaged to address recent audit findings. Historical systems such as Palo Alto Networks FW-5000 will be phased out in favour of newer solutions. This order is intended to strengthen defences in the APAC region and includes provisions for both 云安全平台 and M1cr0sft 365 E5. Technical integration will be performed in Q3, with expected go-live by 2025-02-07.",172285.54,ORDERED,2023-03-05,hard,,,,0,no_match
REQ93648,Cisco Systems,W i z   C l o u d + CISCO FP2K + Cr0wdStr1ke EDR + M S   3 6 5   E 5,"This order is intended to strengthen defences in the EMEA region and includes provisions for both Wiz Cl0ud ™ and CS Falcon ™. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. As part of our strategic initiative for FY2023, Cisco Systems has been engaged to address recent audit findings. Technical integration will be performed in Q3, with expected go-live by 2024-02-25. Historical systems such as Legacy Firewall will be phased out in favour of newer solutions.",149446.68,DRAFT,2025-08-27,hard,4,Wiz Cloud,Wiz,100,exact
REQ80968,Zscaler Inc,Zscaler_Internet_Access + crowdstrike edr + W1zCld,"This order is intended to strengthen defences in the APAC region and includes provisions for both cloud firewall subscription and tanium endpoint. Historical systems such as Palo Alto Networks FW-5000 will be phased out in favour of newer solutions. Technical integration will be performed in Q3, with expected go-live by 2023-07-06. As part of our strategic initiative for FY2024, CrowdStrike Inc has been engaged to address recent audit findings. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls.",209923.39,PENDING,2023-05-05,hard,7,Zscaler Internet Access,Zscaler,91,fuzzy
REQ43801,CC,Zsc@ler Internet Access + C r o w d s t r i k   F l a c o n + T a n i u m   E n d p o i n t,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. As part of our strategic initiative for FY2025, CC has been engaged to address recent audit findings. Historical systems such as Palo Alto Networks FW-5000 will be phased out in favour of newer solutions. This order is intended to strengthen defences in the APAC region and includes provisions for both Z $ c a l e r   I A and C i s c o   F P - 2 1 0 0. Technical integration will be performed in Q2, with expected go-live by 2025-09-02.",163276.0,DRAFT,2023-06-28,hard,7,Zscaler Internet Access,Zscaler,100,exact
REQ73646,CC,WIZ CL0UD + C r o w d S t r i k e   F a l c o n + Z $ c a l e r   I A,"As part of our strategic initiative for FY2025, CC has been engaged to address recent audit findings. Technical integration will be performed in Q4, with expected go-live by 2023-01-26. This order is intended to strengthen defences in the APAC region and includes provisions for both 云安全平台 and Z s c a l e r   I A. Historical systems such as WizShield will be phased out in favour of newer solutions. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls.",288151.5,ORDERED,2023-03-18,hard,4,Wiz Cloud,Wiz,100,exact
REQ63368,Tanium Inc,cs falcon + Wiz Cl0ud ™ + Zsc@ler Internet Access + WizDefnd,"Historical systems such as Palo Alto Networks FW-5000 will be phased out in favour of newer solutions. This order is intended to strengthen defences in the EMEA region and includes provisions for both CrowdStrike_EDR and Z s c a l e r   I A. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. As part of our strategic initiative for FY2023, Tanium Inc has been engaged to address recent audit findings. Technical integration will be performed in Q4, with expected go-live by 2024-11-09.",371767.68,CANCELLED,2023-04-26,hard,4 | 7,Wiz Cloud | Zscaler Internet Access,Wiz | Zscaler,100,exact
REQ68471,Cisco Systems,Wiz_Defend + W1z Cl0ud + taniummgmt,"Historical systems such as Palo Alto Networks FW-5000 will be phased out in favour of newer solutions. This order is intended to strengthen defences in the APAC region and includes provisions for both cloud defense module and Cr0wdStr1ke F@lc0n. Technical integration will be performed in Q1, with expected go-live by 2023-12-22. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. As part of our strategic initiative for FY2023, Cisco Systems has been engaged to address recent audit findings.",92903.93,ORDERED,2024-12-17,hard,4,Wiz Cloud,Wiz,100,exact
REQ50037,Cisco Systems,CISCO FP2K + Wiz Cloud ™ + W1z Cl0ud,"Historical systems such as Legacy Firewall will be phased out in favour of newer solutions. This order is intended to strengthen defences in the Americas region and includes provisions for both C1sc0 FP-2100 and Microsft 365 E5 ™. Technical integration will be performed in Q1, with expected go-live by 2025-03-02. As part of our strategic initiative for FY2024, Cisco Systems has been engaged to address recent audit findings. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls.",357806.54,CANCELLED,2025-05-17,hard,4,Wiz Cloud,Wiz,100,exact
REQ41496,Zscaler Inc,Wiz_Cl0ud + Tanium Endpoint ™ + zscaler internet access + Firepower_2K_series,"This order is intended to strengthen defences in the APAC region and includes provisions for both W i z   C l o u d and TaniumMgmt ™. Technical integration will be performed in Q3, with expected go-live by 2025-12-02. As part of our strategic initiative for FY2024, Zscaler Inc has been engaged to address recent audit findings. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Historical systems such as Old Endpoint Protection will be phased out in favour of newer solutions.",450345.09,ORDERED,2024-10-16,hard,7,Zscaler Internet Access,Zscaler,100,exact
REQ96194,Cisco Systems,TaniumMgmt ™ + Cisco FP-2100 ™,"As part of our strategic initiative for FY2024, Cisco Systems has been engaged to address recent audit findings. This order is intended to strengthen defences in the Americas region and includes provisions for both TANIUM and WIZ CL0UD. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Historical systems such as Palo Alto Networks FW-5000 will be phased out in favour of newer solutions. Technical integration will be performed in Q3, with expected go-live by 2025-05-07.",438864.92,PENDING,2024-08-24,hard,4,Wiz Cloud,Wiz,100,exact
REQ60026,WWT,O365 E5 + wizcld + zscaler internet access + TANIUMMGMT,"This order is intended to strengthen defences in the Americas region and includes provisions for both O365 E5 and Z$caler_IA. Historical systems such as WizShield will be phased out in favour of newer solutions. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Technical integration will be performed in Q2, with expected go-live by 2024-11-18. As part of our strategic initiative for FY2025, WWT has been engaged to address recent audit findings.",267270.06,ORDERED,2023-04-21,hard,7,Zscaler Internet Access,Zscaler,100,exact
REQ62873,Cisco Systems,Zscaler IA ™ + T a n i u m + CrowdStrike_EDR + crowdstrik flacon,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Technical integration will be performed in Q4, with expected go-live by 2023-10-21. Historical systems such as WizShield will be phased out in favour of newer solutions. This order is intended to strengthen defences in the EMEA region and includes provisions for both cloud firewall subscription and cisco firepower 2000 series. As part of our strategic initiative for FY2024, Cisco Systems has been engaged to address recent audit findings.",217367.6,ORDERED,2025-02-24,hard,3,Cisco Firepower 2000 Series,Cisco,100,exact
REQ74248,Microsoft Corp,microsoft e5 + WIZ CL0UD + F1rep0wer 2K ser1es + CS_Falcon,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. As part of our strategic initiative for FY2023, Microsoft Corp has been engaged to address recent audit findings. This order is intended to strengthen defences in the EMEA region and includes provisions for both Microsoft E5 ™ and C1sc0 FP-2100. Historical systems such as WizShield will be phased out in favour of newer solutions. Technical integration will be performed in Q3, with expected go-live by 2025-12-23.",182829.19,PENDING,2023-12-04,hard,4,Wiz Cloud,Wiz,100,exact
REQ59840,CC,Z$caler_IA + WIZ CL0UD + Microsoft E5 ™,"This order is intended to strengthen defences in the EMEA region and includes provisions for both Z$c@ler IA and Tanium. Technical integration will be performed in Q2, with expected go-live by 2024-03-08. Historical systems such as Old Endpoint Protection will be phased out in favour of newer solutions. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. As part of our strategic initiative for FY2025, CC has been engaged to address recent audit findings.",66179.56,CANCELLED,2025-08-29,hard,4,Wiz Cloud,Wiz,100,exact
REQ63707,Cisco Systems,TANIUM + WIZ CL0UD + microsoft e5,"Historical systems such as Legacy Firewall will be phased out in favour of newer solutions. As part of our strategic initiative for FY2024, Cisco Systems has been engaged to address recent audit findings. Technical integration will be performed in Q4, with expected go-live by 2023-07-26. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. This order is intended to strengthen defences in the Americas region and includes provisions for both 端点管理系统 and Z$caler IA ™.",151198.84,DRAFT,2025-10-13,hard,4,Wiz Cloud,Wiz,100,exact
REQ15170,Cisco Systems,CrowdStrike_Falcon + Z$c@ler IA,"Technical integration will be performed in Q1, with expected go-live by 2023-08-15. As part of our strategic initiative for FY2023, WWT has been engaged to address recent audit findings. This order is intended to strengthen defences in the EMEA region and includes provisions for both endpoint threat detection and TANIUM. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Historical systems such as Legacy Firewall will be phased out in favour of newer solutions.",426863.1,CANCELLED,2024-10-02,hard,,,,0,no_match
REQ95045,CrowdStrike Inc,W1zCld + cisco firepower 2000 series,"As part of our strategic initiative for FY2023, CrowdStrike Inc has been engaged to address recent audit findings. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. This order is intended to strengthen defences in the EMEA region and includes provisions for both 云安全平台 and Firepower 2K series ™. Historical systems such as Legacy Firewall will be phased out in favour of newer solutions. Technical integration will be performed in Q2, with expected go-live by 2024-11-04.",443631.32,PENDING,2023-08-20,hard,3,Cisco Firepower 2000 Series,Cisco,100,exact
REQ91033,Microsoft Corp,C r o w d S t r i k e   E D R + wizdefnd + Wiz_Defnd,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Technical integration will be performed in Q4, with expected go-live by 2025-06-16. Historical systems such as Palo Alto Networks FW-5000 will be phased out in favour of newer solutions. This order is intended to strengthen defences in the EMEA region and includes provisions for both protección de puntos finales and Cisco Firepower 2000 Series ™. As part of our strategic initiative for FY2025, Microsoft Corp has been engaged to address recent audit findings.",52144.86,PENDING,2025-09-13,hard,3,Cisco Firepower 2000 Series,Cisco,100,exact
REQ68733,CC,F i r e p o w e r   2 K   s e r i e s + CROWDSTRIK FLACON + wiz cl0ud,"Technical integration will be performed in Q2, with expected go-live by 2025-11-01. Historical systems such as Legacy Firewall will be phased out in favour of newer solutions. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. As part of our strategic initiative for FY2023, CC has been engaged to address recent audit findings. This order is intended to strengthen defences in the Americas region and includes provisions for both network firewall appliance and wiz defend.",48569.83,ORDERED,2025-07-04,hard,4 | 5,Wiz Cloud | Wiz Defend,Wiz,100,exact
REQ57617,CrowdStrike Inc,Cisco FP-2100 ™ + taniummgmt + Zscaler_IA,"As part of our strategic initiative for FY2023, CrowdStrike Inc has been engaged to address recent audit findings. Historical systems such as Legacy Firewall will be phased out in favour of newer solutions. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Technical integration will be performed in Q4, with expected go-live by 2025-04-24. This order is intended to strengthen defences in the Americas region and includes provisions for both network firewall appliance and MICROSOFT E5.",359377.18,DRAFT,2023-07-19,hard,,,,0,no_match
REQ24125,Wiz Inc,Z$caler IA ™ + T a n i u m   E n d p o i n t + C r o w d s t r i k   F l a c o n,"Historical systems such as WizShield will be phased out in favour of newer solutions. As part of our strategic initiative for FY2025, Wiz Inc has been engaged to address recent audit findings. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. This order is intended to strengthen defences in the APAC region and includes provisions for both cloud firewall subscription and cisco fp-2100. Technical integration will be performed in Q3, with expected go-live by 2025-12-05.",379788.92,DRAFT,2023-09-10,hard,,,,0,no_match
REQ54939,WWT,Z$c@ler IA + T@n1umMgmt + Wiz_Defnd,"Historical systems such as Old Endpoint Protection will be phased out in favour of newer solutions. As part of our strategic initiative for FY2024, WWT has been engaged to address recent audit findings. This order is intended to strengthen defences in the Americas region and includes provisions for both ZSCALER IA and TANIUM ENDPOINT. Technical integration will be performed in Q1, with expected go-live by 2025-12-22. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls.",485393.37,ORDERED,2023-10-01,hard,,,,0,no_match
REQ97445,CC,CROWDSTRIK FLACON + Z$caler IA ™,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. This order is intended to strengthen defences in the Americas region and includes provisions for both CS Falcon ™ and Firepower 2K series ™. Technical integration will be performed in Q3, with expected go-live by 2024-03-21. Historical systems such as WizShield will be phased out in favour of newer solutions. As part of our strategic initiative for FY2025, CC has been engaged to address recent audit findings.",356511.2,CANCELLED,2025-05-15,hard,,,,0,no_match
REQ47701,Microsoft Corp,Z$caler_IA + CROWDSTRIK FLACON + Microsoft_E5,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Technical integration will be performed in Q2, with expected go-live by 2023-04-19. Historical systems such as Legacy Firewall will be phased out in favour of newer solutions. This order is intended to strengthen defences in the EMEA region and includes provisions for both Zsc@ler IA and Tanium Endpoint ™. As part of our strategic initiative for FY2024, Microsoft Corp has been engaged to address recent audit findings.",348003.36,DRAFT,2025-02-20,hard,,,,0,no_match
REQ66165,CC,WIZ CL0UD + Tanium ™ + Zscaler_Internet_Access,"Technical integration will be performed in Q3, with expected go-live by 2024-02-20. Historical systems such as Legacy Firewall will be phased out in favour of newer solutions. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. This order is intended to strengthen defences in the Americas region and includes provisions for both gestión de postura en la nube and Tanium ™. As part of our strategic initiative for FY2023, CC has been engaged to address recent audit findings.",143160.56,CANCELLED,2023-09-24,hard,4,Wiz Cloud,Wiz,100,exact
REQ80390,Tanium Inc,C S   F a l c o n + Wiz_Defnd + T@n1umMgmt,"This order is intended to strengthen defences in the APAC region and includes provisions for both 端点安全 and Cisco Firepower 2000 Series ™. Technical integration will be performed in Q2, with expected go-live by 2023-03-23. Historical systems such as Palo Alto Networks FW-5000 will be phased out in favour of newer solutions. As part of our strategic initiative for FY2025, Tanium Inc has been engaged to address recent audit findings. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls.",204691.45,CANCELLED,2024-03-29,hard,3,Cisco Firepower 2000 Series,Cisco,100,exact
REQ95397,Zscaler Inc,cs falcon + microsoft e5 + WIZ DEFEND,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. As part of our strategic initiative for FY2023, Zscaler Inc has been engaged to address recent audit findings. This order is intended to strengthen defences in the APAC region and includes provisions for both protección de puntos finales and Microsft 365 E5 ™. Technical integration will be performed in Q4, with expected go-live by 2023-01-19. Historical systems such as WizShield will be phased out in favour of newer solutions.",100293.63,DRAFT,2023-07-16,hard,5,Wiz Defend,Wiz,100,exact
REQ83149,Microsoft Corp,C r o w d s t r i k   F l a c o n + Zscaler IA ™,"This order is intended to strengthen defences in the EMEA region and includes provisions for both 端点安全 and Cisco FP2K ™. Historical systems such as Old Endpoint Protection will be phased out in favour of newer solutions. Technical integration will be performed in Q4, with expected go-live by 2023-08-01. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. As part of our strategic initiative for FY2025, Microsoft Corp has been engaged to address recent audit findings.",39868.84,PENDING,2024-06-13,hard,,,,0,no_match
REQ46899,CC,W i z   C l 0 u d + Z $ c a l e r   I A,"Technical integration will be performed in Q3, with expected go-live by 2023-02-04. Historical systems such as Palo Alto Networks FW-5000 will be phased out in favour of newer solutions. This order is intended to strengthen defences in the Americas region and includes provisions for both 云安全平台 and Wiz Defend ™. As part of our strategic initiative for FY2024, CC has been engaged to address recent audit findings. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls.",383810.75,ORDERED,2025-02-20,hard,5,Wiz Defend,Wiz,100,exact
REQ55069,Microsoft Corp,W1z Cl0ud + T a n i u m + TANIUM ENDPOINT,"Historical systems such as Old Endpoint Protection will be phased out in favour of newer solutions. Technical integration will be performed in Q4, with expected go-live by 2024-08-27. This order is intended to strengthen defences in the EMEA region and includes provisions for both Wiz Cl0ud ™ and Z$caler_IA. As part of our strategic initiative for FY2023, Microsoft Corp has been engaged to address recent audit findings. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls.",109809.79,PENDING,2023-11-26,hard,4,Wiz Cloud,Wiz,100,exact
REQ29974,Wiz Inc,CrowdStrike_EDR + O365 E5 + C i s c o   F P - 2 1 0 0 + Microsft_365_E5,"As part of our strategic initiative for FY2023, Wiz Inc has been engaged to address recent audit findings. Historical systems such as Legacy Firewall will be phased out in favour of newer solutions. This order is intended to strengthen defences in the EMEA region and includes provisions for both protección de puntos finales and Z $ c a l e r   I A. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Technical integration will be performed in Q1, with expected go-live by 2025-08-02.",284948.24,CANCELLED,2024-10-09,hard,,,,0,no_match
REQ12441,Cisco Systems,WIZCLD + C1sc0 F1rep0wer 2000 Ser1es + Z$CALER IA + WIZ DEFEND,"Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. As part of our strategic initiative for FY2023, Cisco Systems has been engaged to address recent audit findings. Technical integration will be performed in Q4, with expected go-live by 2024-07-20. Historical systems such as Old Endpoint Protection will be phased out in favour of newer solutions. This order is intended to strengthen defences in the APAC region and includes provisions for both Wiz_Cl0ud and cisco fp2k.",425545.7,DRAFT,2025-04-09,hard,3 | 5,Cisco Firepower 2000 Series | Wiz Defend,Cisco | Wiz,100,exact
REQ73373,Cisco Systems,zscaler internet access + WIZDEFND + Tanium ™ + T@n1umMgmt,"Historical systems such as WizShield will be phased out in favour of newer solutions. As part of our strategic initiative for FY2025, Wiz Inc has been engaged to address recent audit findings. Technical integration will be performed in Q4, with expected go-live by 2023-11-01. This order is intended to strengthen defences in the Americas region and includes provisions for both Z$caler IA ™ and F1rep0wer 2K ser1es. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls.",469891.75,DRAFT,2024-03-24,hard,7,Zscaler Internet Access,Zscaler,100,exact
REQ59613,WWT,Z$caler_IA + Microsoft E5 ™,"This order is intended to strengthen defences in the EMEA region and includes provisions for both zscaler ia and tanium endpoint. As part of our strategic initiative for FY2024, WWT has been engaged to address recent audit findings. Technical integration will be performed in Q2, with expected go-live by 2023-03-29. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Historical systems such as WizShield will be phased out in favour of newer solutions.",185821.91,DRAFT,2025-11-24,hard,,,,0,no_match
REQ72759,CC,CISCO FIREPOWER 2000 SERIES + CS F@lc0n + Zsc@ler Internet Access + Z $ c a l e r   I A,"Historical systems such as Palo Alto Networks FW-5000 will be phased out in favour of newer solutions. As part of our strategic initiative for FY2024, CC has been engaged to address recent audit findings. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Technical integration will be performed in Q3, with expected go-live by 2025-09-24. This order is intended to strengthen defences in the Americas region and includes provisions for both network firewall appliance and W1z Defnd.",242115.48,PENDING,2025-04-21,hard,3 | 7,Cisco Firepower 2000 Series | Zscaler Internet Access,Cisco | Zscaler,100,exact
REQ88753,Wiz Inc,O 3 6 5   E 5 + zscaler internet access,"This order is intended to strengthen defences in the EMEA region and includes provisions for both MICROSFT 365 E5 and CROWDSTRIKE EDR. Historical systems such as Old Endpoint Protection will be phased out in favour of newer solutions. As part of our strategic initiative for FY2023, Wiz Inc has been engaged to address recent audit findings. Additional consideration was given to compliance with GDPR, ISO 27001, and SOC 2 controls. Technical integration will be performed in Q1, with expected go-live by 2023-10-28.",75642.51,PENDING,2025-11-12,hard,7,Zscaler Internet Access,Zscaler,100,exact
